"","1","2","3","4","5","6","7","8","9","10"
"steve",0,0,0,0,0,0,0,0,0,1
"subject",0,0,0,0,0,0,0,0,0,1
"system.""",0,0,0,0,0,0,0,0,0,1
"table.""",0,0,0,0,0,0,0,0,0,1
"tally",0,0,0,0,0,0,0,0,0,1
"tell",0,0,0,0,0,0,0,0,0,1
"themselves",0,0,0,0,0,0,0,0,0,1
"throughout",0,0,0,0,0,0,0,0,0,1
"time.""",0,0,0,0,0,0,0,0,0,1
"topple",0,0,0,0,0,0,0,0,0,1
"tragic",0,0,0,0,0,0,0,0,0,1
"treasury",0,0,0,0,0,0,0,0,0,1
"true},adsection:",0,0,0,0,0,0,0,0,0,3
"trump.",0,0,0,0,0,0,0,0,0,1
"try",0,0,0,0,0,0,0,0,0,2
"turk",0,0,0,0,0,0,0,0,0,1
"tweeted.",0,0,0,0,0,0,0,0,0,2
"ultimatum,""",0,0,0,0,0,0,0,0,0,1
"unrest.",0,0,0,0,0,0,0,0,0,1
"upheaval",0,0,0,0,0,0,0,0,0,1
"us-based",0,0,0,0,0,0,0,0,0,1
"venezuela!",0,0,0,0,0,0,0,0,0,1
"venezuelans'",0,0,0,0,0,0,0,0,0,1
"venezuelans,""",0,0,0,0,0,0,0,0,0,1
"votes",0,0,0,0,0,0,0,0,0,1
"vtv,",0,0,0,0,0,0,0,0,0,1
"wage",0,0,0,0,0,0,0,0,0,1
"washington.",0,0,0,0,0,0,0,0,0,1
"wealth",0,0,0,0,0,0,0,0,0,1
"weren't",0,0,0,0,0,0,0,0,0,1
"who's",0,0,0,0,0,0,0,0,0,2
"wild",0,0,0,0,0,0,0,0,0,1
"win",0,0,0,0,0,0,0,0,0,1
"women.",0,0,0,0,0,0,0,0,0,1
"works",0,0,0,0,0,0,0,0,0,1
"world.",0,0,0,0,0,0,0,0,0,2
"world.""",0,0,0,0,0,0,0,0,0,1
"year.",0,0,0,0,0,0,0,0,0,1
"{""mini"":{""width"":220,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-small-169.jpg"",""height"":124},""xsmall"":{""width"":307,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-medium-plus-169.jpg"",""height"":173},""small"":{""width"":460,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-large-169.jpg"",""height"":259},""medium"":{""width"":780,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-exlarge-169.jpg"",""height"":438},""large"":{""width"":1100,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-super-169.jpg"",""height"":619},""full16x9"":{""width"":1600,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-full-169.jpg"",""height"":900},""mini1x1"":{""width"":120,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/181210185514-cnndinero-maduro-putin-dinero-small-11.jpg"",""height"":120}}},autostartvideo",0,0,0,0,0,0,0,0,0,1
"{""mini"":{""width"":220,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-small-169.jpg"",""height"":124},""xsmall"":{""width"":307,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-medium-plus-169.jpg"",""height"":173},""small"":{""width"":460,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-large-169.jpg"",""height"":259},""medium"":{""width"":780,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-exlarge-169.jpg"",""height"":438},""large"":{""width"":1100,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-super-169.jpg"",""height"":619},""full16x9"":{""width"":1600,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-full-169.jpg"",""height"":900},""mini1x1"":{""width"":120,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190123225627-nicolas-maduro-small-11.jpg"",""height"":120}}},autostartvideo",0,0,0,0,0,0,0,0,0,1
"{""mini"":{""width"":220,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-small-169.jpg"",""height"":124},""xsmall"":{""width"":307,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-medium-plus-169.jpg"",""height"":173},""small"":{""width"":460,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-large-169.jpg"",""height"":259},""medium"":{""width"":780,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-exlarge-169.jpg"",""height"":438},""large"":{""width"":1100,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-super-169.jpg"",""height"":619},""full16x9"":{""width"":1600,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-full-169.jpg"",""height"":900},""mini1x1"":{""width"":120,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190127101701-rubio-sotu-012719-thumb-vpx-small-11.jpg"",""height"":120}}},autostartvideo",0,0,0,0,0,0,0,0,0,1
"{""mini"":{""width"":220,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-small-169.jpg"",""height"":124},""xsmall"":{""width"":307,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-medium-plus-169.jpg"",""height"":173},""small"":{""width"":460,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-large-169.jpg"",""height"":259},""medium"":{""width"":780,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-exlarge-169.jpg"",""height"":438},""large"":{""width"":1100,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-super-169.jpg"",""height"":619},""full16x9"":{""width"":1600,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-full-169.jpg"",""height"":900},""mini1x1"":{""width"":120,""type"":""jpg"",""uri"":""//cdn.cnn.com/cnnnext/dam/assets/190128101326-02-venezuela-unrest-0126-small-11.jpg"",""height"":120}}},autostartvideo",0,0,0,0,0,0,0,0,0,1
"{allownativefullscreen:",0,0,0,0,0,0,0,0,0,3
